week,variant,period_s,value
synthetic_fixed,4h,175.60975609756096,1.3880518807424334
synthetic_fixed,4h,173.49397590361446,1.4396022651196725
synthetic_fixed,4h,171.42857142857142,1.4943425968039545
synthetic_fixed,4h,169.41176470588235,1.549027680907909
synthetic_fixed,4h,167.44186046511626,1.6077903552400137
synthetic_fixed,4h,165.51724137931035,1.6665021420904913
synthetic_fixed,4h,163.63636363636363,1.7303653475768024
synthetic_fixed,4h,161.79775280898878,1.794181494720743
synthetic_fixed,4h,160.0,1.8644802317347857
synthetic_fixed,4h,158.24175824175825,1.934735249601655
synthetic_fixed,4h,156.52173913043478,2.0131628556254024
synthetic_fixed,4h,154.83870967741936,2.0915496157790376
synthetic_fixed,4h,153.1914893617021,2.1803068580324063
synthetic_fixed,4h,151.57894736842104,2.2690256671251623
synthetic_fixed,4h,150.0,2.3710466029103037
synthetic_fixed,4h,148.4536082474227,2.473031047545995
synthetic_fixed,4h,146.9387755102041,2.592337069324369
synthetic_fixed,4h,145.45454545454547,2.7116080970311742
synthetic_fixed,4h,144.0,2.853885019292445
synthetic_fixed,4h,142.5742574257426,2.9961286701290293
synthetic_fixed,4h,141.1764705882353,3.1697139244848747
synthetic_fixed,4h,139.80582524271844,3.3432882097405088
synthetic_fixed,4h,138.46153846153848,3.5610405334181987
synthetic_fixed,4h,137.14285714285714,3.7788257614497986
synthetic_fixed,4h,135.8490566037736,4.061307829216785
synthetic_fixed,4h,134.57943925233644,4.343798826950587
synthetic_fixed,4h,133.33333333333334,4.72650416602217
synthetic_fixed,4h,132.11009174311926,5.109247843506843
synthetic_fixed,4h,130.9090909090909,5.659284693471265
synthetic_fixed,4h,129.72972972972974,6.209433646488552
synthetic_fixed,4h,128.57142857142858,7.070606261558661
synthetic_fixed,4h,127.43362831858407,7.932107181190248
synthetic_fixed,4h,126.3157894736842,9.478382499419968
synthetic_fixed,4h,125.21739130434784,11.025856431796434
synthetic_fixed,4h,124.13793103448276,14.629082044241313
synthetic_fixed,4h,123.07692307692307,18.240117991607864
synthetic_fixed,4h,122.03389830508473,36.25971033578147
synthetic_fixed,4h,121.00840336134455,1812.9553671015667
synthetic_fixed,4h,120.0,3517.5255953748315
synthetic_fixed,4h,119.00826446280992,1810.2206664783068
synthetic_fixed,4h,118.0327868852459,35.74198541143929
synthetic_fixed,4h,117.07317073170732,17.722985226962976
synthetic_fixed,4h,116.12903225806451,14.112749169867463
synthetic_fixed,4h,115.19999999999999,10.510446842278311
synthetic_fixed,4h,114.28571428571428,8.964254698504986
synthetic_fixed,4h,113.38582677165356,7.419329389600204
synthetic_fixed,4h,112.5,6.559573969813775
synthetic_fixed,4h,111.62790697674419,5.700198772100078
synthetic_fixed,4h,110.76923076923077,5.152265065923442
synthetic_fixed,4h,109.92366412213741,4.60448858187627
synthetic_fixed,4h,109.0909090909091,4.224443013371004
synthetic_fixed,4h,108.27067669172932,3.844477528635944
synthetic_fixed,4h,107.46268656716418,3.565184623576778
synthetic_fixed,4h,106.66666666666667,3.2859392301948622
synthetic_fixed,4h,105.88235294117646,3.0718654766730196
synthetic_fixed,4h,105.10948905109488,2.85782340522636
synthetic_fixed,4h,104.34782608695653,2.688398656758055
synthetic_fixed,4h,103.59712230215828,2.5189970276737244
synthetic_fixed,4h,102.85714285714286,2.381487076640282
synthetic_fixed,4h,102.12765957446808,2.243995198340165
synthetic_fixed,4h,101.40845070422536,2.130094124805111
synthetic_fixed,4h,100.69930069930071,2.016207936683871
synthetic_fixed,4h,100.0,1.920266562985601
synthetic_fixed,4h,99.3103448275862,1.8243379690388282
synthetic_fixed,4h,98.63013698630138,1.7423799143573313
synthetic_fixed,4h,97.95918367346938,1.6604333436072303
synthetic_fixed,4h,97.29729729729729,1.589578791811379
synthetic_fixed,4h,96.64429530201342,1.5187362683630996
synthetic_fixed,4h,96.0,1.4568534374156332
synthetic_fixed,4h,95.36423841059603,1.394983117042099
synthetic_fixed,4h,94.73684210526315,1.340446832603416
synthetic_fixed,4h,94.11764705882352,1.2859178316604538
synthetic_fixed,4h,93.50649350649351,1.2374716017216134
synthetic_fixed,4h,92.90322580645162,1.1890319711958757
synthetic_fixed,4h,92.3076923076923,1.1456946147431768
synthetic_fixed,4h,91.71974522292993,1.1023635447723514
synthetic_fixed,4h,91.13924050632912,1.063354907352637
synthetic_fixed,4h,90.56603773584905,1.0243523067765012
synthetic_fixed,4h,90.0,0.9890439768639363
synthetic_fixed,4h,89.44099378881988,0.9537414530383571
synthetic_fixed,4h,88.88888888888889,0.9216214660868888
synthetic_fixed,4h,88.34355828220859,0.8895070647794442
synthetic_fixed,4h,87.80487804878048,0.8601540505122858
synthetic_fixed,4h,87.27272727272728,0.830806410006714
synthetic_fixed,4h,86.74698795180723,0.8038703445220656
synthetic_fixed,4h,86.22754491017965,0.7769394492721076
synthetic_fixed,4h,85.71428571428571,0.7521271202898238
synthetic_fixed,4h,85.20710059171599,0.7273197663215976
synthetic_fixed,4h,84.70588235294117,0.7043836565152666
synthetic_fixed,4h,84.21052631578948,0.6814523349064904
synthetic_fixed,4h,83.72093023255813,0.6601820202152258
synthetic_fixed,4h,83.23699421965318,0.6389163152484223
synthetic_fixed,4h,82.75862068965517,0.6191317391154052
synthetic_fixed,4h,82.28571428571428,0.5993516018077006
synthetic_fixed,4h,81.81818181818181,0.5808977621519396
synthetic_fixed,4h,81.35593220338984,0.5624481983856278
synthetic_fixed,4h,80.89887640449439,0.5451909151776916
synthetic_fixed,4h,80.44692737430168,0.5279377525451289
synthetic_fixed,4h,80.0,0.5117602663612004
synthetic_fixed,4h,79.55801104972376,0.4955867526859028
synthetic_fixed,4h,79.12087912087912,0.4803869700318959
synthetic_fixed,4h,78.68852459016394,0.4651910187636197
synthetic_fixed,4h,78.26086956521739,0.4508792650625387
synthetic_fixed,4h,77.83783783783784,0.4365712082131341
synthetic_fixed,4h,77.41935483870968,0.4230683824085569
synthetic_fixed,4h,77.00534759358288,0.4095691251702984
synthetic_fixed,4h,76.59574468085106,0.39680517448211755
synthetic_fixed,4h,76.19047619047619,0.3840446700249394
synthetic_fixed,4h,75.78947368421052,0.37195732189679837
synthetic_fixed,4h,75.39267015706805,0.3598733032835436
synthetic_fixed,4h,75.0,0.3484070050931097
synthetic_fixed,4h,74.61139896373058,0.33694392510391585
synthetic_fixed,4h,74.22680412371135,0.3260489530866247
synthetic_fixed,4h,73.84615384615384,0.31515709306753964
synthetic_fixed,4h,73.46938775510205,0.30478879958199245
synthetic_fixed,4h,73.09644670050761,0.29442351675041556
synthetic_fixed,4h,72.72727272727273,0.2845416916196716
synthetic_fixed,4h,72.36180904522612,0.2746627801274148
synthetic_fixed,4h,72.0,0.2652311058882213
synthetic_fixed,4h,71.64179104477613,0.25580225266412815
synthetic_fixed,4h,71.2871287128713,0.24678783840981006
synthetic_fixed,4h,70.935960591133,0.23777615665747717
synthetic_fixed,4h,70.58823529411765,0.22914913749753066
synthetic_fixed,4h,70.2439024390244,0.2205247661892947
synthetic_fixed,4h,69.90291262135922,0.21225795747412118
synthetic_fixed,4h,69.56521739130434,0.20399371563234028
synthetic_fixed,4h,69.23076923076924,0.19606231361414594
synthetic_fixed,4h,68.89952153110048,0.18813340097684478
synthetic_fixed,4h,68.57142857142857,0.18051472273489266
synthetic_fixed,4h,68.24644549763033,0.1728984596494224
synthetic_fixed,4h,67.9245283018868,0.16557171628062817
synthetic_fixed,4h,67.6056338028169,0.15824731697026553
synthetic_fixed,4h,67.28971962616822,0.15119341525919566
synthetic_fixed,4h,66.9767441860465,0.14414178949428175
synthetic_fixed,4h,66.66666666666667,0.13734315792685253
synthetic_fixed,4h,66.3594470046083,0.13054673703523878
synthetic_fixed,4h,66.05504587155963,0.12398717276376074
synthetic_fixed,4h,65.75342465753424,0.1174297565296556
synthetic_fixed,4h,65.45454545454545,0.11109429028888439
synthetic_fixed,4h,65.15837104072398,0.10476091198848139
synthetic_fixed,4h,64.86486486486487,0.09863568859683967
synthetic_fixed,4h,64.57399103139014,0.0925124954660521
synthetic_fixed,4h,64.28571428571429,0.08658466789453333
synthetic_fixed,4h,64.0,0.08065881520723958
synthetic_fixed,4h,63.716814159292035,0.07491645030329758
synthetic_fixed,4h,63.43612334801762,0.0691760071231484
synthetic_fixed,4h,63.1578947368421,0.06360800171300761
synthetic_fixed,4h,62.882096069869,0.05804186689585419
synthetic_fixed,4h,62.60869565217392,0.05263787264139609
synthetic_fixed,4h,62.337662337662344,0.04723569986779451
synthetic_fixed,4h,62.06896551724138,0.041986056152259955
synthetic_fixed,4h,61.802575107296136,0.03673818665453144
synthetic_fixed,4h,61.53846153846153,0.031633860241489786
synthetic_fixed,4h,61.27659574468085,0.02653126258544531
synthetic_fixed,4h,61.01694915254237,0.021563793394361028
synthetic_fixed,4h,60.75949367088608,0.01659800919457486
synthetic_fixed,4h,60.504201680672274,0.01175946154674108
synthetic_fixed,4h,60.25104602510461,0.010250358001915474
synthetic_fixed,4h,60.0,0.010262361236238306
synthetic_fixed,4h,59.75103734439834,0.010274489149151559
synthetic_fixed,4h,59.50413223140496,0.010286640441889741
synthetic_fixed,4h,59.25925925925925,0.011878241565904094
synthetic_fixed,4h,59.01639344262295,0.01637100895756483
synthetic_fixed,4h,58.77551020408164,0.02086228125642957
synthetic_fixed,4h,58.53658536585366,0.025253511671711304
synthetic_fixed,4h,58.29959514170041,0.029643282266805206
synthetic_fixed,4h,58.064516129032256,0.03393887304616682
synthetic_fixed,4h,57.83132530120482,0.038233037753424674
synthetic_fixed,4h,57.599999999999994,0.042438572635938476
synthetic_fixed,4h,57.37051792828685,0.04664271399294281
synthetic_fixed,4h,57.14285714285714,0.05076348795187613
synthetic_fixed,4h,56.916996047430835,0.054882899860214614
synthetic_fixed,4h,56.69291338582678,0.0589239422137922
synthetic_fixed,4h,56.470588235294116,0.06296365289265667
synthetic_fixed,4h,56.25,0.06692974822122055
synthetic_fixed,4h,56.03112840466926,0.07089454117867255
synthetic_fixed,4h,55.81395348837209,0.07479024863883993
synthetic_fixed,4h,55.598455598455594,0.07868468201885169
synthetic_fixed,4h,55.38461538461539,0.08251435311661634
synthetic_fixed,4h,55.17241379310345,0.0863427774765123
synthetic_fixed,4h,54.961832061068705,0.09011057250215952
synthetic_fixed,4h,54.752851711026615,0.09387714721229065
synthetic_fixed,4h,54.54545454545455,0.09758705052639557
synthetic_fixed,4h,54.33962264150943,0.10129575893673153
synthetic_fixed,4h,54.13533834586466,0.10495159289073606
synthetic_fixed,4h,53.93258426966292,0.10860625658717923
synthetic_fixed,4h,53.73134328358209,0.11221169479916794
synthetic_fixed,4h,53.531598513011154,0.11581598655043751
synthetic_fixed,4h,53.333333333333336,0.11937456604226894
synthetic_fixed,4h,53.13653136531365,0.12293202207214854
synthetic_fixed,4h,52.94117647058823,0.1264471547114308
synthetic_fixed,4h,52.747252747252745,0.1299611861167949
synthetic_fixed,4h,52.55474452554744,0.13343616930655122
synthetic_fixed,4h,52.36363636363636,0.1369100727579503
synthetic_fixed,4h,52.173913043478265,0.14034809949112997
synthetic_fixed,4h,51.985559566787,0.14378506721942033
synthetic_fixed,4h,51.79856115107914,0.1471892356076576
synthetic_fixed,4h,51.612903225806456,0.15059236501052145
synthetic_fixed,4h,51.42857142857143,0.15396568698054486
synthetic_fixed,4h,51.245551601423486,0.15733798951742378
synthetic_fixed,4h,51.06382978723404,0.1606833997171556
synthetic_fixed,4h,50.88339222614841,0.16402780926351007
synthetic_fixed,4h,50.70422535211268,0.16734817285802228
synthetic_fixed,4h,50.526315789473685,0.1706675539716271
synthetic_fixed,4h,50.349650349650354,0.17396567445583336
synthetic_fixed,4h,50.174216027874564,0.1772628300229519
synthetic_fixed,4h,50.0,0.1805414566270799
synthetic_fixed,4h,49.82698961937716,0.18381913529473315
synthetic_fixed,4h,49.6551724137931,0.18708097010195313
synthetic_fixed,4h,49.48453608247423,0.19034187342668327
synthetic_fixed,4h,49.31506849315069,0.19358957832325127
synthetic_fixed,4h,49.14675767918089,0.196836367596244
synthetic_fixed,4h,48.97959183673469,0.20007257095673942
synthetic_fixed,4h,48.813559322033896,0.2033078740441126
synthetic_fixed,4h,48.648648648648646,0.20653517723373924
synthetic_fixed,4h,48.484848484848484,0.2097615950272117
synthetic_fixed,4h,48.32214765100671,0.21298257892888803
synthetic_fixed,4h,48.16053511705686,0.21620269177464488
synthetic_fixed,4h,48.0,0.21941992303928576
synthetic_fixed,4h,47.840531561461795,0.22263629711016547
synthetic_fixed,4h,47.682119205298015,0.22585233446239386
synthetic_fixed,4h,47.524752475247524,0.22906752800942262
synthetic_fixed,4h,47.368421052631575,0.23228492847361404
synthetic_fixed,4h,47.213114754098356,0.23550149807761864
synthetic_fixed,4h,47.05882352941176,0.23872282325281052
synthetic_fixed,4h,46.905537459283394,0.24194333004374438
synthetic_fixed,4h,46.753246753246756,0.2451711523822292
synthetic_fixed,4h,46.601941747572816,0.24839816836835996
synthetic_fixed,4h,46.45161290322581,0.2516350775218078
synthetic_fixed,4h,46.30225080385852,0.25487119194139085
synthetic_fixed,4h,46.15384615384615,0.2581198011998207
synthetic_fixed,4h,46.00638977635783,0.26136762695395716
synthetic_fixed,4h,45.859872611464965,0.26463057991148287
synthetic_fixed,4h,45.714285714285715,0.26789276015361935
synthetic_fixed,4h,45.56962025316456,0.27117273741481984
synthetic_fixed,4h,45.42586750788644,0.2744519523568709
synthetic_fixed,4h,45.283018867924525,0.27775167852448834
synthetic_fixed,4h,45.141065830721004,0.2810506523853971
synthetic_fixed,4h,45.0,0.284372903290517
synthetic_fixed,4h,44.85981308411215,0.28769441151164
synthetic_fixed,4h,44.72049689440994,0.2910420217529572
synthetic_fixed,4h,44.582043343653254,0.29438889852752037
synthetic_fixed,4h,44.44444444444444,0.29776476925736506
synthetic_fixed,4h,44.30769230769231,0.30113991540328494
synthetic_fixed,4h,44.171779141104295,0.30454702260480826
synthetic_fixed,4h,44.03669724770642,0.3079534137163793
synthetic_fixed,4h,43.90243902439024,0.31139481687117865
synthetic_fixed,4h,43.76899696048632,0.3148355120422308
synthetic_fixed,4h,43.63636363636364,0.31831436324239726
synthetic_fixed,4h,43.50453172205438,0.3217925142030823
synthetic_fixed,4h,43.373493975903614,0.3253120678337186
synthetic_fixed,4h,43.24324324324324,0.32883092866048846
synthetic_fixed,4h,43.11377245508982,0.33239455176215377
synthetic_fixed,4h,42.98507462686567,0.3359574891282957
synthetic_fixed,4h,42.857142857142854,0.3395686723886498
synthetic_fixed,4h,42.72997032640949,0.3431791766170131
synthetic_fixed,4h,42.60355029585799,0.3468415460798962
synthetic_fixed,4h,42.47787610619469,0.35050324288762447
synthetic_fixed,4h,42.35294117647059,0.35422057270869733
synthetic_fixed,4h,42.22873900293255,0.3579372359142502
synthetic_fixed,4h,42.10526315789474,0.3617134617206867
synthetic_fixed,4h,41.98250728862973,0.3654890267991683
synthetic_fixed,4h,41.860465116279066,0.3693282605769146
synthetic_fixed,4h,41.73913043478261,0.37316683921865423
synthetic_fixed,4h,41.61849710982659,0.3770733852722574
synthetic_fixed,4h,41.4985590778098,0.38097928148104543
synthetic_fixed,4h,41.37931034482759,0.38495765343817756
synthetic_fixed,4h,41.260744985673355,0.38893538087157603
synthetic_fixed,4h,41.14285714285714,0.39299032078090446
synthetic_fixed,4h,41.02564102564102,0.39704462170628774
synthetic_fixed,4h,40.90909090909091,0.40118112080087137
synthetic_fixed,4h,40.79320113314448,0.40531698720431614
synthetic_fixed,4h,40.67796610169492,0.40954030921865164
synthetic_fixed,4h,40.563380281690144,0.41376300658921317
synthetic_fixed,4h,40.449438202247194,0.4180787144609762
synthetic_fixed,4h,40.33613445378151,0.4223938099646948
synthetic_fixed,4h,40.22346368715084,0.4268077985523323
synthetic_fixed,4h,40.11142061281337,0.4312211973658771
synthetic_fixed,4h,40.0,0.4357397347958158
synthetic_fixed,4h,39.88919667590028,0.44025771242528705
synthetic_fixed,4h,39.77900552486188,0.44488744030852306
synthetic_fixed,4h,39.66942148760331,0.4495165977215782
synthetic_fixed,4h,39.56043956043956,0.45426449589960916
synthetic_fixed,4h,39.45205479452055,0.45901180138646547
synthetic_fixed,4h,39.34426229508197,0.46388530159715446
synthetic_fixed,4h,39.237057220708444,0.4687581986465739
synthetic_fixed,4h,39.130434782608695,0.473765251118925
synthetic_fixed,4h,39.02439024390244,0.47877169548841625
synthetic_fixed,4h,38.91891891891892,0.48392080477981547
synthetic_fixed,4h,38.81401617250674,0.4890693033197037
synthetic_fixed,4h,38.70967741935484,0.49436957566288015
synthetic_fixed,4h,38.605898123324394,0.4996692352338813
synthetic_fixed,4h,38.50267379679144,0.5051304344473331
synthetic_fixed,4h,38.4,0.510591019162376
synthetic_fixed,4h,38.29787234042553,0.5162236309148138
synthetic_fixed,4h,38.19628647214854,0.5218556263495919
synthetic_fixed,4h,38.095238095238095,0.5276709305393674
synthetic_fixed,4h,37.99472295514512,0.5334856162398669
synthetic_fixed,4h,37.89473684210526,0.5394957682741006
synthetic_fixed,4h,37.79527559055118,0.5455052991916365
synthetic_fixed,4h,37.69633507853403,0.5517234214712073
synthetic_fixed,4h,37.59791122715404,0.5579409194878665
synthetic_fixed,4h,37.5,0.5643812044861696
synthetic_fixed,4h,37.40259740259741,0.57082086148592
synthetic_fixed,4h,37.30569948186529,0.5774986881456898
synthetic_fixed,4h,37.2093023255814,0.5841758823704996
synthetic_fixed,4h,37.11340206185567,0.5911079476697898
synthetic_fixed,4h,37.01799485861182,0.598039375435699
synthetic_fixed,4h,36.92307692307692,0.6052438438942797
synthetic_fixed,4h,36.828644501278774,0.6124476688936356
synthetic_fixed,4h,36.734693877551024,0.6199443423825337
synthetic_fixed,4h,36.641221374045806,0.6274403656912534
synthetic_fixed,4h,36.54822335025381,0.635250877383597
synthetic_fixed,4h,36.45569620253165,0.6430607312749126
synthetic_fixed,4h,36.36363636363637,0.6512087674909292
synthetic_fixed,4h,36.272040302267,0.6593561373002782
synthetic_fixed,4h,36.18090452261306,0.6678676921654377
synthetic_fixed,4h,36.090225563909776,0.6763785709783446
synthetic_fixed,4h,36.0,0.6852822397241122
synthetic_fixed,4h,35.910224438902745,0.6941852216876943
synthetic_fixed,4h,35.820895522388064,0.703512539667385
synthetic_fixed,4h,35.732009925558316,0.7128391588935672
synthetic_fixed,4h,35.64356435643565,0.7226249947205688
synthetic_fixed,4h,35.55555555555556,0.7324101185152511
synthetic_fixed,4h,35.4679802955665,0.7426931318296636
synthetic_fixed,4h,35.38083538083538,0.7529754183807255
synthetic_fixed,4h,35.294117647058826,0.7637985949181795
synthetic_fixed,4h,35.2078239608802,0.774621028404773
synthetic_fixed,4h,35.1219512195122,0.786032308065577
synthetic_fixed,4h,35.03649635036496,0.7974428267271102
synthetic_fixed,4h,34.95145631067961,0.8094958441695187
synthetic_fixed,4h,34.86682808716707,0.8215480808101726
synthetic_fixed,4h,34.78260869565217,0.8343030426401432
synthetic_fixed,4h,34.69879518072289,0.8470572018750816
synthetic_fixed,4h,34.61538461538462,0.8605819309664323
synthetic_fixed,4h,34.53237410071942,0.874105833475776
synthetic_fixed,4h,34.44976076555024,0.8884770186423543
synthetic_fixed,4h,34.36754176610979,0.9028473508372873
synthetic_fixed,4h,34.285714285714285,0.9181520507236052
synthetic_fixed,4h,34.204275534441805,0.933455868590892
synthetic_fixed,4h,34.12322274881517,0.9497933319123251
synthetic_fixed,4h,34.04255319148936,0.9661298815275864
synthetic_fixed,4h,33.9622641509434,0.9836137649116254
synthetic_fixed,4h,33.88235294117647,1.0010966997428328
synthetic_fixed,4h,33.80281690140845,1.0198577872832448
synthetic_fixed,4h,33.723653395784545,1.0386178881281944
synthetic_fixed,4h,33.64485981308411,1.058807451008644
synthetic_fixed,4h,33.56643356643357,1.0789959855118656
synthetic_fixed,4h,33.48837209302325,1.1007899644374297
synthetic_fixed,4h,33.41067285382831,1.1225828695471656
synthetic_fixed,4h,33.333333333333336,1.1461871250706384
synthetic_fixed,4h,33.25635103926097,1.169790257416344
synthetic_fixed,4h,33.17972350230415,1.1954472203623991
synthetic_fixed,4h,33.10344827586207,1.2211030068672104
synthetic_fixed,4h,33.027522935779814,1.2491001850035974
synthetic_fixed,4h,32.951945080091534,1.2770961296170462
synthetic_fixed,4h,32.87671232876712,1.3077771039049995
synthetic_fixed,4h,32.80182232346242,1.3384567843753512
synthetic_fixed,4h,32.72727272727273,1.3722355898993257
synthetic_fixed,4h,32.6530612244898,1.4060130385869072
synthetic_fixed,4h,32.57918552036199,1.4433932085215373
synthetic_fixed,4h,32.50564334085779,1.4807719582175949
synthetic_fixed,4h,32.432432432432435,1.5223720991728946
synthetic_fixed,4h,32.359550561797754,1.5639707592693015
synthetic_fixed,4h,32.28699551569507,1.6105594272980337
synthetic_fixed,4h,32.214765100671144,1.657146562299624
synthetic_fixed,4h,32.142857142857146,1.7096906409582475
synthetic_fixed,4h,32.071269487750556,1.7622331525175876
synthetic_fixed,4h,32.0,1.8219662519972708
synthetic_fixed,4h,31.92904656319291,1.881697784990763
synthetic_fixed,4h,31.858407079646017,1.9502190451339356
synthetic_fixed,4h,31.788079470198678,2.018738802579049
synthetic_fixed,4h,31.71806167400881,2.0981591282097365
synthetic_fixed,4h,31.64835164835165,2.1775781282509223
synthetic_fixed,4h,31.57894736842105,2.2707427333943726
synthetic_fixed,4h,31.50984682713348,2.3639063932594935
synthetic_fixed,4h,31.4410480349345,2.474744535129583
synthetic_fixed,4h,31.372549019607842,2.585582481772033
synthetic_fixed,4h,31.30434782608696,2.719678120078253
synthetic_fixed,4h,31.23644251626898,2.8537750041187646
synthetic_fixed,4h,31.168831168831172,3.019340359903814
synthetic_fixed,4h,31.101511879049674,3.1849097444015166
synthetic_fixed,4h,31.03448275862069,3.394537878631244
synthetic_fixed,4h,30.96774193548387,3.604175572698099
synthetic_fixed,4h,30.901287553648068,3.8782111277092692
synthetic_fixed,4h,30.835117773019274,4.15226781909388
synthetic_fixed,4h,30.769230769230766,4.525855954765353
synthetic_fixed,4h,30.703624733475483,4.899491449344013
synthetic_fixed,4h,30.638297872340424,5.439028361781576
synthetic_fixed,4h,30.573248407643312,5.9786794572902755
synthetic_fixed,4h,30.508474576271183,6.826474421863974
synthetic_fixed,4h,30.443974630021142,7.674587658221958
synthetic_fixed,4h,30.37974683544304,9.200763788316769
synthetic_fixed,4h,30.31578947368421,10.728102764698116
synthetic_fixed,4h,30.252100840336137,14.2904772983659
synthetic_fixed,4h,30.188679245283016,17.8605447072537
synthetic_fixed,4h,30.125523012552303,35.69240468530631
synthetic_fixed,4h,30.062630480167012,1815.4947268081717
synthetic_fixed,4h,30.0,3523.9079373612185
synthetic_fixed,4h,29.93762993762994,1806.5841315828525
synthetic_fixed,4h,29.87551867219917,35.58738648809066
synthetic_fixed,4h,29.813664596273295,17.756095345645566
synthetic_fixed,4h,29.75206611570248,14.185809175801515
synthetic_fixed,4h,29.690721649484537,10.623583315872851
synthetic_fixed,4h,29.629629629629626,9.096182088773382
synthetic_fixed,4h,29.568788501026695,7.5700905299775725
synthetic_fixed,4h,29.508196721311474,6.721964047975062
synthetic_fixed,4h,29.447852760736197,5.874235918686804
synthetic_fixed,4h,29.38775510204082,5.334596835195502
synthetic_fixed,4h,29.327902240325866,4.795122605805821
synthetic_fixed,4h,29.26829268292683,4.421516044280928
synthetic_fixed,4h,29.208924949290058,4.047991900835426
